0.000749297,400
0.000820248,401
0.000897405,402
0.00098126,403
0.001072339,404
0.001171202,405
0.00127845,406
0.001394722,407
0.001520701,408
0.001657113,409
0.001804731,410
0.001964378,411
0.002136926,412
0.002323305,413
0.002524498,414
0.002741548,415
0.002975561,416
0.003227705,417
0.003499218,418
0.003791406,419
0.004105648,420
0.004443398,421
0.004806189,422
0.005195634,423
0.005613431,424
0.006061363,425
0.006541303,426
0.007055218,427
0.007605165,428
0.008193302,429
0.008821886,430
0.009493273,431
0.010209926,432
0.010974415,433
0.011789414,434
0.012657711,435
0.013582204,436
0.014565904,437
0.015611934,438
0.016723535,439
0.017904062,440
0.019156986,441
0.020485892,442
0.021894482,443
0.023386573,444
0.024966093,445
0.026637085,446
0.0284037,447
0.030270197,448
0.032240939,449
0.03432039,450
0.036513112,451
0.03882376,452
0.041257076,453
0.043817884,454
0.046511083,455
0.049341644,456
0.052314597,457
0.055435026,458
0.05870806,459
0.062138865,460
0.065732629,461
0.069494557,462
0.073429858,463
0.07754373,464
0.081841351,465
0.086327865,466
0.091008366,467
0.095887884,468
0.100971372,469
0.106263689,470
0.11176958,471
0.117493667,472
0.123440423,473
0.129614159,474
0.136019007,475
0.142658895,476
0.149537535,477
0.156658399,478
0.164024701,479
0.171639377,480
0.179505067,481
0.187624089,482
0.195998427,483
0.204629706,484
0.213519173,485
0.222667679,486
0.232075659,487
0.24174311,488
0.251669579,489
0.261854141,490
0.27229538,491
0.282991379,492
0.293939697,493
0.305137359,494
0.316580842,495
0.328266058,496
0.340188349,497
0.352342472,498
0.364722589,499
0.377322264,500
0.390134454,501
0.403151505,502
0.416365147,503
0.429766498,504
0.443346057,505
0.457093714,506
0.470998747,507
0.485049833,508
0.499235053,509
0.513541905,510
0.527957313,511
0.54246764,512
0.557058707,513
0.571715811,514
0.58642374,515
0.6011668,516
0.615928837,517
0.630693264,518
0.645443084,519
0.660160926,520
0.674829073,521
0.689429493,522
0.703943877,523
0.718353676,524
0.732640135,525
0.746784333,526
0.760767227,527
0.774569688,528
0.788172546,529
0.801556637,530
0.81470284,531
0.827592127,532
0.840205608,533
0.852524573,534
0.864530542,535
0.876205308,536
0.887530985,537
0.898490051,538
0.909065395,539
0.91924036,540
0.928998787,541
0.938325059,542
0.947204138,543
0.955621614,544
0.963563733,545
0.971017444,546
0.977970429,547
0.984411138,548
0.990328824,549
0.995713567,550
1.000556309,551
1.004848872,552
1.008583987,553
1.011755311,554
1.014357446,555
1.016385955,556
1.017837373,557
1.018709219,558
1.019,559
1.018709219,560
1.017837373,561
1.016385955,562
1.014357446,563
1.011755311,564
1.008583987,565
1.004848872,566
1.000556309,567
0.995713567,568
0.990328824,569
0.984411138,570
0.977970429,571
0.971017444,572
0.963563733,573
0.955621614,574
0.947204138,575
0.938325059,576
0.928998787,577
0.91924036,578
0.909065395,579
0.898490051,580
0.887530985,581
0.876205308,582
0.864530542,583
0.852524573,584
0.840205608,585
0.827592127,586
0.81470284,587
0.801556637,588
0.788172546,589
0.774569688,590
0.760767227,591
0.746784333,592
0.732640135,593
0.718353676,594
0.703943877,595
0.689429493,596
0.674829073,597
0.660160926,598
0.645443084,599
0.630693264,600
0.615928837,601
0.6011668,602
0.58642374,603
0.571715811,604
0.557058707,605
0.54246764,606
0.527957313,607
0.513541905,608
0.499235053,609
0.485049833,610
0.470998747,611
0.457093714,612
0.443346057,613
0.429766498,614
0.416365147,615
0.403151505,616
0.390134454,617
0.377322264,618
0.364722589,619
0.352342472,620
0.340188349,621
0.328266058,622
0.316580842,623
0.305137359,624
0.293939697,625
0.282991379,626
0.27229538,627
0.261854141,628
0.251669579,629
0.24174311,630
0.232075659,631
0.222667679,632
0.213519173,633
0.204629706,634
0.195998427,635
0.187624089,636
0.179505067,637
0.171639377,638
0.164024701,639
0.156658399,640
0.149537535,641
0.142658895,642
0.136019007,643
0.129614159,644
0.123440423,645
0.117493667,646
0.11176958,647
0.106263689,648
0.100971372,649
0.095887884,650
0.091008366,651
0.086327865,652
0.081841351,653
0.07754373,654
0.073429858,655
0.069494557,656
0.065732629,657
0.062138865,658
0.05870806,659
0.055435026,660
0.052314597,661
0.049341644,662
0.046511083,663
0.043817884,664
0.041257076,665
0.03882376,666
0.036513112,667
0.03432039,668
0.032240939,669
0.030270197,670
0.0284037,671
0.026637085,672
0.024966093,673
0.023386573,674
0.021894482,675
0.020485892,676
0.019156986,677
0.017904062,678
0.016723535,679
0.015611934,680
0.014565904,681
0.013582204,682
0.012657711,683
0.011789414,684
0.010974415,685
0.010209926,686
0.009493273,687
0.008821886,688
0.008193302,689
0.007605165,690
0.007055218,691
0.006541303,692
